  2364     37332.000  -88.9344402283767010430892697  125.1077176817030363054072950 -6355391.5342706  1
  2364     37333.000   30.5287544743657051071750175  114.3571027215538435939379269      41.4095144  1
  2364     37334.000   30.5287543864352173272891378  114.3571027672079480907996185      41.3975112  1
  2364     37335.000   30.5287544013796292574625113  114.3571027702480051857492072      41.4004615  1
  2364     37336.000   30.5287543934037266524228471  114.3571027855834216779840062      41.4024992  1
  2364     37337.000   30.5287543914940329159435350  114.3571027735005571912552114      41.4012986  1
  2364     37338.000   30.5287543794481699421794474  114.3571027758406586372075253      41.4048269  1
  2364     37339.000   30.5287543832488488249055081  114.3571027756190687796333805      41.4024415  1
  2364     37340.000   30.5287543926474711497576209  114.3571027728937536949160858      41.4020790  1
  2364     37341.000   30.5287544389709850634062605  114.3571027379525730793830007      41.4093935  1
  2364     37342.000   30.5287544319395856007304246  114.3571027387318110868363874      41.4091272  1
  2364     37343.000   30.5287544326968323105120362  114.3571027247085538647297653      41.4063751  1
  2364     37344.000   30.5287544354425470771730033  114.3571027243580857657434535      41.4059955  1
  2364     37345.000   30.5287544334269469459286483  114.3571027266736876981667592      41.4050866  1
  2364     37346.000   30.5287544313129934892003803  114.3571027236463351073325612      41.4071554  1
  2364     37347.000   30.5287544303695668190812285  114.3571027418165186873011407      41.4085017  1
  2364     37348.000   30.5287543831423739959518571  114.3571027699771889274416026      41.4007037  1
  2364     37349.000   30.5287543834590593405664549  114.3571027847358578810599283      41.4031136  1
  2364     37350.000   30.5287543838830330855671491  114.3571027832533388846059097      41.4047975  1
  2364     37351.000   30.5287543937189482790017792  114.3571027474246619703990291      41.3892404  1
  2364     37352.000   30.5287543965252901045914768  114.3571027425179238434793660      41.3926359  1
  2364     37353.000   30.5287544011556200018731033  114.3571027257454488790244795      41.3909532  1
  2364     37354.000   30.5287543879079308339896670  114.3571027771257178073938121      41.4018223  1
  2364     37355.000   30.5287544367598364658533683  114.3571027607879386778222397      41.4154953  1
  2364     37356.000   30.5287543847649267547694762  114.3571027841497311783314217      41.4030212  1
  2364     37357.000   30.5287543941215169240877003  114.3571027678929112880723551      41.4009372  1
  2364     37359.000   30.5287544028210930946443113  114.3571027446239014579987270      41.3916208  1
  2364     37360.000   30.5287543907845950741375418  114.3571027835490951929386938      41.4034019  1
  2364     37361.000   30.5287544344877836977047991  114.3571027400913919791491935      41.4084753  1
  2364     37362.000   30.5287544343786017009279021  114.3571027181419736962197931      41.4052026  1
  2364     37363.000   30.5287544319244972257365589  114.3571027256923287040990544      41.4064337  1
  2364     37364.000   30.5287544383978151074643392  114.3571027188236826077627484      41.4054578  1
  2364     37365.000   30.5287544345485422070396453  114.3571027199143372854450718      41.4037249  1
  2364     37366.000   30.5287544405565220984044572  114.3571027327223532665811945      41.4082508  1
  2364     37367.000   30.5287543976000854684116348  114.3571027790804635060339933      41.4013622  1
  2364     37368.000   30.5287543859926060463294561  114.3571027682870493435984827      41.3986997  1
  2364     37369.000   30.5287543925202662364881689  114.3571027789779464001185261      41.4034527  1
  2364     37370.000   30.5287544067381624302015553  114.3571027651449867335031740      41.3990990  1
  2364     37371.000   30.5287543954256435085881094  114.3571027789326990387053229      41.4011791  1
  2364     37372.000   30.5287543984174440936385508  114.3571027681625338345838827      41.4015054  1
  2364     37373.000   30.5287544042595975213316706  114.3571027354125817510066554      41.3892469  1
  2364     37374.000   30.5287544132992749723598536  114.3571027915530464724724879      41.3979802  1
  2364     37375.000   30.5287544126446270809083217  114.3571027884046173994647688      41.3959108  1
  2364     37376.000   30.5287544056185211616138986  114.3571027748361785825181869      41.3937073  1
  2364     37377.000   30.5287544139813000754202221  114.3571027814772378405905329      41.3929896  1
  2364     37378.000   30.5287544144516331812155840  114.3571027802996837863247492      41.3922604  1
  2364     37379.000   30.5287544126952639089722652  114.3571027818758381044972339      41.3923945  1
  2364     37380.000   30.5287544391585292657964601  114.3571027257530516862971126      41.3751611  1
  2364     37381.000   30.5287544001521879977190110  114.3571027921131957327816053      41.3984562  1
  2364     37382.000   30.5287544103839856290960597  114.3571027774864461434844998      41.3950539  1
  2364     37383.000   30.5287544190690738332705223  114.3571027893653564433407155      41.3918670  1
  2364     37384.000   30.5287544045906855672001257  114.3571027876417360857885797      41.3964230  1
  2364     37385.000   30.5287544075819035072072438  114.3571027781863591599176289      41.3948519  1
  2364     37386.000   30.5287544173534470814956876  114.3571028000360314536010264      41.3955220  1
  2364     37387.000   30.5287544112011488550706417  114.3571027822243593163875630      41.3931503  1
  2364     37388.000   30.5287544095359884011031681  114.3571027789995468992856331      41.3937688  1
  2364     37389.000   30.5287544071551515401097276  114.3571027923736238562923972      41.3957580  1
  2364     37390.000   30.5287544078054864371551957  114.3571027758293894294183701      41.3949346  1
  2364     37391.000   30.5287544085317712472260610  114.3571027734672611586574931      41.3978144  1
  2364     37392.000   30.5287544317187915510203311  114.3571027345058865876126220      41.3759757  1
  2364     37393.000   30.5287544138694357798158308  114.3571027718078454427086399      41.3922566  1
  2364     37394.000   30.5287544130077073134543753  114.3571027861167976880096830      41.3943966  1
  2364     37395.000   30.5287543997269423812213063  114.3571027839492444400093518      41.3991078  1
  2364     37396.000   30.5287544123461032086197520  114.3571027715489520915070898      41.3959148  1
  2364     37397.000   30.5287544111122777223954472  114.3571027784217477574202348      41.3971483  1
  2364     37398.000   30.5287544239754176089718385  114.3571027360315923715461395      41.3721084  1
  2364     37399.000   30.5287544013664629005688766  114.3571027713433494454875472      41.3961121  1
  2364     37400.000   30.5287544025299801830897195  114.3571027788286613713353290      41.3954026  1
  2364     37401.000   30.5287544111794986179120315  114.3571027791749514790353714      41.3967423  1
  2364     37402.000   30.5287544073995675830701657  114.3571027776678477039240533      41.3945635  1
